id	CFB1	CFB2	CFB3	TFB1	TFB2	TFB3	logFC	logCPM	LR	PValue	FDR	sig	up/down
gnl|Amel_4.5|GB44730-RA	2	10	19	0	0	0	-6.248816401	-0.950369617	9.593212449	0.00195298	0.035826629	1	-
gnl|Amel_4.5|GB44731-RA	3184	2023	1911	917	732	631	-0.298560698	6.786573628	0.346287219	0.556222408	0.795763092	0	-
gnl|Amel_4.5|GB44732-RA	42	8	8	6	38	12	1.327279418	0.620968131	2.569545675	0.108939015	0.37134732	0	+
gnl|Amel_4.5|GB44734-RA	197	95	93	41	68	55	0.096665757	2.735799689	0.027120045	0.869194562	0.954773755	0	+
gnl|Amel_4.5|GB44735-RA	486	94	35	20	96	65	-0.211112632	2.986248068	0.083316971	0.772851683	0.910564797	0	-
gnl|Amel_4.5|GB44739-RA	22	35	12	15	9	8	0.185965172	0.488916704	0.052629795	0.81854883	0.932398891	0	+
gnl|Amel_4.5|GB44740-RA	15	42	17	7	3	7	-0.898786987	0.320130591	0.985157504	0.32092881	0.633910958	0	-
gnl|Amel_4.5|GB44742-RA	455	121	100	62	121	46	-0.108511657	3.287582332	0.033581656	0.854599523	0.94904418	0	-
gnl|Amel_4.5|GB44743-RA	2954	3280	3095	1658	737	702	-0.298411695	7.290012819	0.248842192	0.617891508	0.833702315	0	-
gnl|Amel_4.5|GB44744-RA	745	873	782	197	62	191	-1.113739037	5.035115069	3.242202608	0.071764099	0.304023648	0	-
gnl|Amel_4.5|GB44745-RA	55	35	13	64	120	47	2.500301768	2.389440203	13.72677293	0.000211419	0.006793562	1	+
gnl|Amel_4.5|GB44746-RA	117	73	61	12	24	21	-0.853573854	1.824127559	1.716776739	0.190108479	0.492521828	0	-
gnl|Amel_4.5|GB44747-RA	981	1523	1022	1231	289	408	0.461149251	6.288246746	0.477983685	0.489337047	0.756591341	0	+
gnl|Amel_4.5|GB44749-RA	13766	16896	23250	4576	2173	2894	-1.269560988	9.532192767	4.153441326	0.041549998	0.231213521	0	-
gnl|Amel_4.5|GB44751-RA	312	183	238	135	133	141	0.449503614	3.919810641	0.679803639	0.409654348	0.70540262	0	+
gnl|Amel_4.5|GB44753-RA	681	1037	739	689	242	429	0.434720184	5.755371076	0.517434447	0.47193813	0.74398992	0	+
gnl|Amel_4.5|GB44754-RA	17	7	1	8	6	12	1.600377033	-0.359945152	2.798403178	0.094358238	0.347789677	0	+
gnl|Amel_4.5|GB44755-RA	1356	561	462	209	277	106	-0.61131837	4.96454388	1.381790781	0.239796348	0.550575795	0	-
gnl|Amel_4.5|GB44756-RA	277	242	202	181	84	104	0.380505544	3.870996589	0.404336622	0.5248581	0.780390675	0	+
gnl|Amel_4.5|GB44757-RA	2862	868	825	179	524	294	-0.810587733	5.768774269	2.530837747	0.11164093	0.376541357	0	-
gnl|Amel_4.5|GB44758-RA	1559	382	343	80	185	76	-1.295378189	4.577269924	5.407867595	0.020046189	0.156672958	0	-
gnl|Amel_4.5|GB44759-RA	966	258	67	75	140	91	-0.496993966	3.941339158	0.583948187	0.444768905	0.728775031	0	-
gnl|Amel_4.5|GB44760-RA	288	60	40	73	96	53	0.773573567	2.874448129	1.403182454	0.23619145	0.546322039	0	+
gnl|Amel_4.5|GB44761-RA	170	206	107	113	65	52	0.248929369	3.232241989	0.158811364	0.690253231	0.86911212	0	+
gnl|Amel_4.5|GB44762-RA	259	206	180	207	195	137	1.027009745	4.089817166	3.582887746	0.058377587	0.272818914	0	+
gnl|Amel_4.5|GB44763-RA	27	16	17	27	17	19	1.425158937	0.863701393	3.719847986	0.053769266	0.26216819	0	+
gnl|Amel_4.5|GB44764-RA	1783	1244	1401	542	479	528	-0.227591539	6.182277423	0.205635966	0.650209607	0.848745694	0	-
gnl|Amel_4.5|GB44765-RA	250	323	389	166	82	86	-0.305959677	4.073232057	0.238188501	0.625517547	0.838508382	0	-
gnl|Amel_4.5|GB44766-RA	45	36	18	14	5	3	-0.735045779	0.601760095	0.765262443	0.381686655	0.685239032	0	-
gnl|Amel_4.5|GB44768-RA	32	9	23	7	17	18	0.662761091	0.551615725	0.733660668	0.391699191	0.691783687	0	+
gnl|Amel_4.5|GB44769-RA	418	405	468	344	212	312	0.680856002	4.954507938	1.508314062	0.219396526	0.528944813	0	+
gnl|Amel_4.5|GB44770-RA	3954	826	593	300	1064	721	0.133327827	6.296040529	0.053504872	0.817073044	0.932257042	0	+
gnl|Amel_4.5|GB44771-RA	1781	702	647	99	327	250	-0.879483498	5.265512244	3.001701481	0.083177121	0.324610383	0	-
gnl|Amel_4.5|GB44772-RA	812	203	241	100	268	171	0.185258268	4.344775892	0.118281984	0.730905338	0.891026352	0	+
gnl|Amel_4.5|GB44773-RA	790	743	712	536	416	558	0.69249801	5.730473171	1.787026001	0.181288935	0.483240815	0	+
gnl|Amel_4.5|GB44774-RA	1266	353	327	41	71	43	-2.193932957	4.191715634	15.12819212	0.000100452	0.003856637	1	-
gnl|Amel_4.5|GB44775-RA	1291	695	724	104	102	125	-1.684775767	4.923453142	10.72243642	0.001058442	0.022923219	1	-
gnl|Amel_4.5|GB44776-RA	1321	381	418	166	309	139	-0.383764189	4.848878428	0.551772339	0.45759442	0.736529777	0	-
gnl|Amel_4.5|GB44777-RA	441	640	787	136	49	102	-1.48212108	4.649757685	5.173012673	0.022940398	0.169547	0	-
gnl|Amel_4.5|GB44779-RA	83	67	46	22	67	47	0.684472514	2.14637128	1.16009561	0.281445713	0.593031994	0	+
gnl|Amel_4.5|GB44780-RA	443	36	20	40	114	26	0.172880008	2.770190491	0.043479893	0.834824274	0.939355279	0	+
gnl|Amel_4.5|GB44781-RA	713	1521	1538	538	191	301	-0.672005332	5.937549995	1.061565379	0.30285843	0.615822021	0	-
gnl|Amel_4.5|GB44782-RA	637	167	202	121	303	119	0.486240126	4.203338946	0.78137526	0.376720866	0.680942256	0	+
gnl|Amel_4.5|GB44783-RA	481	505	759	216	74	76	-0.993952051	4.667831769	2.271353572	0.131784758	0.410829375	0	-
gnl|Amel_4.5|GB44785-RA	9	16	3	0	0	0	-5.82379297	-1.127090069	9.144645757	0.002494469	0.04230978	1	-
gnl|Amel_4.5|GB44786-RA	1197	1014	1049	367	202	157	-0.85828703	5.516396121	2.356346489	0.124774108	0.398879109	0	-
gnl|Amel_4.5|GB44787-RA	92	325	361	114	39	53	-0.771906656	3.692742219	1.030582328	0.310021935	0.622941271	0	-
gnl|Amel_4.5|GB44788-RA	11	0	3	2	0	0	-1.02716275	-1.651631768	0.408813023	0.522572584	0.778754984	0	-
gnl|Amel_4.5|GB44789-RA	1240	754	577	269	435	432	0.140794166	5.491777873	0.087477005	0.767409464	0.908097359	0	+
gnl|Amel_4.5|GB44791-RA	299	190	175	74	132	142	0.346215001	3.689410182	0.398428508	0.527901958	0.782006463	0	+
gnl|Amel_4.5|GB44792-RA	3083	6315	7556	4261	1305	1779	-0.003805092	8.412256794	3.00524E-05	0.995626011	0.997948979	0	-
gnl|Amel_4.5|GB44793-RA	38	42	39	13	14	8	-0.567012485	0.997307899	0.586338403	0.443838539	0.728178153	0	-
gnl|Amel_4.5|GB44794-RA	9	6	1	6	3	1	0.792598036	-1.140822848	0.503334824	0.478038483	0.748591147	0	+
gnl|Amel_4.5|GB44796-RA	356	81	77	10	112	55	-0.165833759	2.87296987	0.052941866	0.818021063	0.932257042	0	-
gnl|Amel_4.5|GB44798-RA	2317	1466	1446	451	660	800	-0.164588495	6.409424406	0.110391478	0.739698884	0.895384188	0	-
gnl|Amel_4.5|GB44799-RA	176	44	68	7	21	10	-1.566255901	1.752246647	4.86463737	0.027412559	0.185974476	0	-
gnl|Amel_4.5|GB44800-RA	72	35	23	27	32	60	1.295564519	1.801480676	3.589215371	0.058155695	0.272100621	0	+
gnl|Amel_4.5|GB44801-RA	40	5	8	3	6	3	-0.615947602	-0.260946202	0.433747954	0.510155592	0.771628277	0	-
gnl|Amel_4.5|GB44802-RA	444	170	76	66	271	250	1.19100746	4.061824227	3.753730768	0.052689784	0.259715171	0	+
gnl|Amel_4.5|GB44803-RA	929	920	688	479	321	371	0.186034863	5.595408824	0.128093458	0.720417055	0.884672725	0	+
gnl|Amel_4.5|GB44804-RA	494	50	29	2	205	80	0.520686556	3.178088619	0.288448599	0.591216424	0.81705965	0	+
gnl|Amel_4.5|GB44808-RA	1351	147	120	33	543	143	0.304571833	4.562858102	0.150500059	0.698057941	0.8722958	0	+
gnl|Amel_4.5|GB44809-RA	6	5	0	3	4	2	1.072853227	-1.383320019	0.861908234	0.353205236	0.661909971	0	+
gnl|Amel_4.5|GB44810-RA	29	1	2	1	29	5	1.593481156	-0.095437001	1.871732572	0.171276778	0.468458779	0	+
gnl|Amel_4.5|GB44811-RA	370	473	284	109	113	127	-0.454274087	4.155869478	0.68335818	0.40843274	0.704759543	0	-
gnl|Amel_4.5|GB44812-RA	185	54	38	18	62	49	0.333211996	2.245704652	0.252306743	0.615455492	0.831983396	0	+
gnl|Amel_4.5|GB44813-RA	13	26	19	7	1	2	-1.257788594	-0.05879873	1.52501014	0.216862881	0.526355413	0	-
gnl|Amel_4.5|GB44824-RA	876	356	259	285	906	735	1.730879247	5.635230144	10.79585999	0.001017273	0.022324126	1	+
gnl|Amel_4.5|GB44826-RA	237	121	41	60	50	52	0.204906473	2.728929292	0.101806683	0.749672223	0.901176669	0	+
gnl|Amel_4.5|GB44828-RA	541	519	666	144	126	143	-0.858292465	4.660958809	2.446614721	0.117778631	0.387408154	0	-
gnl|Amel_4.5|GB44829-RA	4733	1112	1199	434	375	287	-1.133374705	6.244568493	4.447110487	0.034960353	0.212352881	0	-
gnl|Amel_4.5|GB44830-RA	1283	461	276	245	794	651	1.157273068	5.604011586	4.639948658	0.031235937	0.199872811	0	+
gnl|Amel_4.5|GB44831-RA	448	142	130	58	234	148	0.649196147	3.82181987	1.24011219	0.265449433	0.57687273	0	+
gnl|Amel_4.5|GB44832-RA	224	196	165	57	96	100	0.017117705	3.396190843	0.000945621	0.975468151	0.990802563	0	+
gnl|Amel_4.5|GB44833-RA	3	3	2	0	1	0	-1.622316685	-2.022604437	1.090963441	0.29625784	0.608308554	0	-
gnl|Amel_4.5|GB44836-RA	2282	716	412	96	710	658	0.203595728	5.743817775	0.105103729	0.745788854	0.899300406	0	+
gnl|Amel_4.5|GB44837-RA	361	196	184	37	148	188	0.285270062	3.785534109	0.22008706	0.638973591	0.843664885	0	+
gnl|Amel_4.5|GB44838-RA	13	16	2	3	8	12	0.863632016	-0.297670026	0.816737632	0.366135735	0.672605955	0	+
gnl|Amel_4.5|GB44839-RA	1795	2035	1835	530	389	763	-0.507377523	6.480021784	0.840904715	0.35913815	0.66750217	0	-
gnl|Amel_4.5|GB44840-RA	14	27	11	5	3	2	-1.12859375	-0.191114965	1.403026881	0.236217429	0.546322039	0	-
gnl|Amel_4.5|GB44841-RA	474	218	189	318	327	301	1.507400679	4.754691998	8.841850689	0.002944005	0.047564962	1	+
gnl|Amel_4.5|GB44842-RA	2683	1170	769	905	1407	1450	1.124849828	6.832139766	4.974825311	0.025718801	0.179367613	0	+
gnl|Amel_4.5|GB44844-RA	0	1	0	10	6	5	5.126370386	-1.164499424	14.30382103	0.000155549	0.005441908	1	+
gnl|Amel_4.5|GB44846-RA	3	4	8	1	0	0	-2.527924579	-1.589039072	2.670937625	0.102195801	0.360833341	0	-
gnl|Amel_4.5|GB44847-RA	0	8	0	0	3	8	1.459569121	-1.370800298	0.748668808	0.386898021	0.689123765	0	+
gnl|Amel_4.5|GB44848-RA	6	4	2	1	2	1	-0.254452877	-1.606592698	0.049437492	0.824044986	0.935272096	0	-
gnl|Amel_4.5|GB44850-RA	528	182	141	100	236	128	0.519567408	3.980912273	0.919162198	0.337695048	0.648145698	0	+
gnl|Amel_4.5|GB44852-RA	2	25	30	6	0	0	-2.043472302	-0.104430981	2.148176603	0.142739322	0.427964624	0	-
gnl|Amel_4.5|GB44853-RA	30	15	7	7	9	11	0.48009704	0.111354297	0.366480748	0.544928839	0.790842357	0	+
gnl|Amel_4.5|GB44854-RA	8	0	1	6	0	2	1.608464047	-1.535720174	1.160622838	0.281336407	0.593013014	0	+
gnl|Amel_4.5|GB44857-RA	0	4	8	0	0	0	-4.942044563	-1.797105252	4.724963885	0.029727808	0.194538641	0	-
gnl|Amel_4.5|GB44858-RA	3	0	2	1	1	2	0.988059626	-2.000470959	0.529960346	0.466623531	0.740647417	0	+
gnl|Amel_4.5|GB44860-RA	253	259	209	68	25	50	-1.002347108	3.321698284	2.448190948	0.117660401	0.387234689	0	-
gnl|Amel_4.5|GB44861-RA	31	19	10	3	2	0	-2.147710294	-0.2456005	4.386723964	0.036219846	0.216031151	0	-
gnl|Amel_4.5|GB44862-RA	164	184	123	23	24	27	-1.422888417	2.616773253	4.951395936	0.026069611	0.180487791	0	-
gnl|Amel_4.5|GB44863-RA	148	133	122	14	24	19	-1.618513234	2.360374967	6.343587439	0.011780638	0.11493834	0	-
gnl|Amel_4.5|GB44865-RA	1973	1671	1342	638	693	523	-0.157019769	6.377490482	0.100410507	0.751337564	0.901698591	0	-
gnl|Amel_4.5|GB44866-RA	5	7	0	0	2	0	-1.313481371	-1.725360223	0.689239905	0.406423038	0.703340532	0	-
gnl|Amel_4.5|GB44867-RA	40	35	17	19	15	20	0.58413461	0.989857791	0.655315594	0.418218602	0.711510212	0	+
gnl|Amel_4.5|GB44868-RA	148	28	11	30	33	9	0.270447961	1.544415675	0.110188258	0.739929909	0.895384188	0	+
gnl|Amel_4.5|GB44869-RA	886	162	164	188	317	154	0.653401907	4.457868702	1.318150233	0.250924296	0.561859459	0	+
gnl|Amel_4.5|GB44870-RA	835	193	238	53	249	65	-0.453130342	4.057627832	0.548995749	0.458728321	0.736647195	0	-
gnl|Amel_4.5|GB44871-RA	10905	2244	1134	3389	6004	5213	1.633242237	8.631616831	7.066788549	0.007852588	0.090064846	0	+
gnl|Amel_4.5|GB44873-RA	2170	1405	1354	409	625	463	-0.452108836	6.199199663	0.893022063	0.344659669	0.655346614	0	-
gnl|Amel_4.5|GB44876-RA	434	74	50	44	382	237	1.741435971	4.028138647	5.788863523	0.016128012	0.140230694	0	+
gnl|Amel_4.5|GB44877-RA	1158	752	905	396	254	240	-0.337027667	5.476311632	0.414185263	0.519852839	0.777240732	0	-
gnl|Amel_4.5|GB44878-RA	3847	1869	2518	468	610	432	-1.15408952	6.673030722	5.306500159	0.021245996	0.161557317	0	-
gnl|Amel_4.5|GB44879-RA	459	297	203	110	138	138	0.028648659	4.017756023	0.003023925	0.956146253	0.985343637	0	+
gnl|Amel_4.5|GB44880-RA	1498	707	468	408	528	440	0.454293427	5.639869277	0.88941999	0.345634534	0.656988966	0	+
gnl|Amel_4.5|GB44881-RA	450	152	133	71	102	69	-0.166031405	3.437526186	0.090379993	0.763694629	0.906786724	0	-
gnl|Amel_4.5|GB44882-RA	171	103	73	45	53	62	0.243675768	2.660232941	0.165910141	0.683772472	0.865142944	0	+
gnl|Amel_4.5|GB44883-RA	1049	372	186	172	666	424	1.062125735	5.188029464	3.688236921	0.054797511	0.264298936	0	+
gnl|Amel_4.5|GB44884-RA	1234	300	308	420	797	717	1.546847132	5.727838517	8.717211461	0.003152198	0.049899254	1	+
gnl|Amel_4.5|GB44885-RA	104	52	73	40	64	70	0.877786829	2.471394902	2.016652629	0.155581786	0.446867774	0	+
gnl|Amel_4.5|GB44886-RA	1536	354	293	59	851	294	0.49013085	5.237653254	0.527678997	0.467584295	0.740879578	0	+
gnl|Amel_4.5|GB44888-RA	3961	1414	808	396	1340	1019	0.248842192	6.652188695	0.210653808	0.646255438	0.847504874	0	+
gnl|Amel_4.5|GB44889-RA	51	8	4	4	23	18	1.055436246	0.487102716	1.415125027	0.234207469	0.544641755	0	+
gnl|Amel_4.5|GB44890-RA	2500	1725	1072	494	1044	1598	0.561107405	6.768269941	1.094148391	0.295553884	0.607284914	0	+
gnl|Amel_4.5|GB44891-RA	1318	401	478	119	234	87	-0.953152802	4.714548463	3.240011473	0.071860135	0.304023648	0	-
gnl|Amel_4.5|GB44893-RA	196	67	65	14	36	27	-0.713389953	2.13241349	1.241378383	0.265205571	0.57669288	0	-
gnl|Amel_4.5|GB44894-RA	1540	234	275	68	283	31	-1.005306741	4.445068897	2.065209733	0.150694195	0.439896376	0	-
gnl|Amel_4.5|GB44895-RA	768	203	201	158	271	153	0.444633104	4.368493589	0.703659694	0.40155671	0.700045421	0	+
gnl|Amel_4.5|GB44896-RA	469	189	124	78	153	107	0.195779633	3.70008155	0.126489262	0.72210023	0.885336191	0	+
gnl|Amel_4.5|GB44897-RA	934	204	146	87	262	79	-0.121644687	4.133563977	0.040135717	0.841215459	0.941986061	0	-
gnl|Amel_4.5|GB44898-RA	470	149	197	70	94	29	-0.700265242	3.423709512	1.373943737	0.241135449	0.552174029	0	-
gnl|Amel_4.5|GB44899-RA	4426	4780	2985	1935	1955	1977	0.210204062	7.867717292	0.159000313	0.690078576	0.86911212	0	+
gnl|Amel_4.5|GB44900-RA	1533	462	419	204	571	234	0.119788432	5.251617658	0.055024059	0.814540884	0.930972698	0	+
gnl|Amel_4.5|GB44901-RA	241	57	57	22	80	28	-0.055422311	2.416071771	0.006976419	0.933434131	0.976801646	0	-
gnl|Amel_4.5|GB44902-RA	1503	807	772	304	270	212	-0.603716843	5.419757885	1.50620569	0.219718979	0.528944813	0	-
gnl|Amel_4.5|GB44903-RA	514	58	36	7	91	13	-0.977215037	2.671207299	1.240314893	0.265410375	0.57687273	0	-
gnl|Amel_4.5|GB44904-RA	619	79	52	16	160	41	-0.303247473	3.203973677	0.15036912	0.698182864	0.872313885	0	-
gnl|Amel_4.5|GB44905-RA	765	368	352	162	217	174	-0.073761586	4.575273103	0.022333963	0.881202097	0.959239142	0	-
gnl|Amel_4.5|GB44906-RA	2469	1607	1183	614	845	458	-0.148512603	6.389520445	0.092353992	0.761205604	0.905824157	0	-
gnl|Amel_4.5|GB44907-RA	3171	1122	1074	876	1480	842	0.645768269	6.741054953	1.696197553	0.192786006	0.495881302	0	+
gnl|Amel_4.5|GB44909-RA	757	304	186	75	113	71	-0.829935808	3.92507241	2.305118576	0.12894844	0.405716905	0	-
gnl|Amel_4.5|GB44910-RA	749	1109	766	499	252	520	0.216273047	5.722878189	0.142264325	0.706040263	0.877073555	0	+
gnl|Amel_4.5|GB44912-RA	695	310	347	108	146	117	-0.522044815	4.255582814	1.048929787	0.305753695	0.618675128	0	-
gnl|Amel_4.5|GB44913-RA	53	4	2	49	71	84	3.498759426	2.109637258	15.54188347	8.06974E-05	0.00321644	1	+
gnl|Amel_4.5|GB44914-RA	39	10	1	1	13	12	0.585092394	-0.003820154	0.316504615	0.573715854	0.806202018	0	+
gnl|Amel_4.5|GB44917-RA	39	16	16	4	33	6	0.468996259	0.584234267	0.327448194	0.567165561	0.803058815	0	+
gnl|Amel_4.5|GB44918-RA	275	216	145	51	72	84	-0.323753922	3.315248451	0.335956232	0.562172714	0.798905461	0	-
gnl|Amel_4.5|GB44925-RA	435	83	117	52	110	32	-0.274845637	3.13175302	0.189217505	0.66356868	0.855862998	0	-
gnl|Amel_4.5|GB44926-RA	699	342	379	34	115	59	-1.539691947	4.032327798	7.671053259	0.005611369	0.074035115	0	-
gnl|Amel_4.5|GB44927-RA	926	305	214	134	384	236	0.469930713	4.689770436	0.78757369	0.374834798	0.679329536	0	+
gnl|Amel_4.5|GB44928-RA	51	18	8	41	195	188	3.871632296	3.109346991	26.87261215	2.17317E-07	2.59573E-05	1	+
gnl|Amel_4.5|GB44929-RA	631	317	514	95	75	66	-1.324579518	4.192197115	5.532484463	0.018666581	0.152334248	0	-
gnl|Amel_4.5|GB44930-RA	3012	1049	891	525	1228	999	0.551597453	6.547527307	1.190481082	0.275232538	0.587628646	0	+
gnl|Amel_4.5|GB44931-RA	581	258	248	55	85	39	-1.260111883	3.6836579	5.045705032	0.024687059	0.176282896	0	-
gnl|Amel_4.5|GB44932-RA	66	21	4	9	7	2	-0.714049081	0.344946696	0.582389747	0.445377138	0.729039958	0	-
gnl|Amel_4.5|GB44933-RA	117	44	18	10	31	6	-0.536917459	1.320884359	0.485571572	0.485909403	0.754309581	0	-
gnl|Amel_4.5|GB44934-RA	856	434	327	92	220	163	-0.445993756	4.514289024	0.778465975	0.37761071	0.681612982	0	-
gnl|Amel_4.5|GB44935-RA	1642	1564	1038	481	431	778	-0.026797276	6.206885742	0.002642311	0.959004065	0.985343637	0	-
gnl|Amel_4.5|GB44936-RA	15	2	2	11	30	7	2.755145638	0.053908389	8.522294226	0.003508219	0.053253781	0	+
gnl|Amel_4.5|GB44937-RA	19	25	47	18	14	7	-0.110571357	0.870752877	0.017726478	0.894082014	0.963854482	0	-
gnl|Amel_4.5|GB44938-RA	519	1069	1103	471	106	224	-0.511937588	5.511444994	0.550977381	0.457918612	0.736529777	0	-
gnl|Amel_4.5|GB44939-RA	1781	870	863	87	190	274	-1.345537672	5.348762556	6.53366407	0.010585169	0.106436755	0	-
gnl|Amel_4.5|GB44940-RA	697	118	117	42	110	67	-0.568567427	3.484022841	0.841683826	0.35891564	0.667323496	0	-
gnl|Amel_4.5|GB44941-RA	5285	2865	1783	807	1669	1299	-0.052171609	7.287999916	0.010900715	0.916846771	0.972002248	0	-
gnl|Amel_4.5|GB44942-RA	12	13	6	2	4	6	-0.102296607	-0.607901846	0.012248617	0.911875283	0.970695302	0	-
gnl|Amel_4.5|GB44943-RA	689	249	160	45	179	122	-0.282764437	3.936744452	0.238717375	0.625134033	0.838508382	0	-
gnl|Amel_4.5|GB44944-RA	246	132	106	33	75	28	-0.552012565	2.791888901	0.836242088	0.360473752	0.667664421	0	-
gnl|Amel_4.5|GB44945-RA	1	6	0	0	0	0	-3.976106808	-2.160107161	3.017564188	0.082367094	0.323477546	0	-
gnl|Amel_4.5|GB44946-RA	2177	1706	1292	393	326	261	-1.076603612	6.048244845	4.487290692	0.034147755	0.209329809	0	-
gnl|Amel_4.5|GB44947-RA	7	0	0	0	2	0	-0.210057865	-2.054980378	0.013913005	0.906104579	0.968165414	0	-
gnl|Amel_4.5|GB44948-RA	145	255	292	69	58	82	-0.59588717	3.526114102	0.870232764	0.350890878	0.660293544	0	-
gnl|Amel_4.5|GB44949-RA	514	304	250	99	316	273	0.626728824	4.502000002	1.409782881	0.23509244	0.545241766	0	+
gnl|Amel_4.5|GB44950-RA	16	44	65	39	10	7	0.012428447	1.384388247	0.000181673	0.989245949	0.995984108	0	+
gnl|Amel_4.5|GB44954-RA	7	4	3	1	0	3	-0.375805051	-1.507130108	0.094808134	0.758151353	0.904299176	0	-
gnl|Amel_4.5|GB44957-RA	32	10	2	0	4	3	-1.149961549	-0.557487498	1.073395136	0.300179822	0.61206681	0	-
gnl|Amel_4.5|GB44958-RA	1	1	0	2	0	2	2.206951397	-2.208326508	2.012955992	0.155961181	0.447488146	0	+
gnl|Amel_4.5|GB44959-RA	4347	5894	4608	2501	1288	1718	-0.167063842	8.031455634	0.081438719	0.775357089	0.911844612	0	-
gnl|Amel_4.5|GB44960-RA	571	157	117	67	211	88	0.209262292	3.751296888	0.126328453	0.722269618	0.885336191	0	+
gnl|Amel_4.5|GB44961-RA	446	251	230	42	229	198	0.248184156	4.09343514	0.177351367	0.673659384	0.860896034	0	+
gnl|Amel_4.5|GB44962-RA	619	49	37	3	182	113	0.339129123	3.353370612	0.128616044	0.719871309	0.884229587	0	+
gnl|Amel_4.5|GB44963-RA	15	8	3	3	23	12	1.819350212	-0.049930727	4.069654658	0.0436602	0.236431015	0	+
gnl|Amel_4.5|GB44964-RA	670	230	101	136	348	136	0.747536676	4.285612716	1.682647346	0.194573054	0.497583555	0	+
gnl|Amel_4.5|GB44965-RA	17	1	0	0	13	8	1.78803275	-0.721319216	1.73430192	0.187862434	0.489969135	0	+
gnl|Amel_4.5|GB44966-RA	1841	368	298	248	637	401	0.549892714	5.433724208	0.998021918	0.31778962	0.630831333	0	+
gnl|Amel_4.5|GB44967-RA	2216	1017	890	329	466	301	-0.546100712	5.810796547	1.318958482	0.250779056	0.56170539	0	-
gnl|Amel_4.5|GB44968-RA	99	76	93	30	25	30	-0.397425095	2.138359507	0.373687063	0.541001331	0.789669929	0	-
gnl|Amel_4.5|GB44969-RA	2273	1342	1236	499	786	538	-0.122449992	6.295387089	0.065917966	0.797375675	0.922865143	0	-
gnl|Amel_4.5|GB44970-RA	74	25	16	22	57	14	1.072020918	1.442260926	2.176526279	0.140130432	0.425081756	0	+
gnl|Amel_4.5|GB44971-RA	171	23	31	20	28	15	-0.262575039	1.63507482	0.127884094	0.72063605	0.884709436	0	-
gnl|Amel_4.5|GB44972-RA	1941	1846	982	392	993	1400	0.47645011	6.618439817	0.746067554	0.38772413	0.689242007	0	+
gnl|Amel_4.5|GB44973-RA	11	8	3	2	10	4	0.78164987	-0.731980322	0.692764542	0.405225646	0.702417163	0	+
gnl|Amel_4.5|GB44974-RA	20	7	13	1	8	5	-0.287189041	-0.375215297	0.097980438	0.754266781	0.903119146	0	-
gnl|Amel_4.5|GB44976-RA	913	105	63	147	2859	1562	3.620790747	6.516421239	16.58812235	4.6441E-05	0.002073563	1	+
gnl|Amel_4.5|GB44977-RA	1	2	12	1	5	14	1.336071694	-0.707204782	1.127412728	0.288327882	0.60089482	0	+
gnl|Amel_4.5|GB44978-RA	1311	591	742	204	244	229	-0.628184987	5.193827107	1.686396112	0.194076723	0.497174448	0	-
gnl|Amel_4.5|GB44980-RA	878	141	126	23	201	75	-0.494285355	3.783188072	0.493115493	0.482540836	0.752081902	0	-
gnl|Amel_4.5|GB44981-RA	82	45	18	20	32	23	0.450357189	1.468159213	0.437540254	0.508312065	0.770636991	0	+
gnl|Amel_4.5|GB44982-RA	805	270	203	50	411	203	0.376950759	4.478236863	0.378201611	0.538567279	0.787797881	0	+
gnl|Amel_4.5|GB44983-RA	3349	408	274	130	692	185	-0.472704872	5.498135156	0.471598341	0.492252774	0.759312426	0	-
gnl|Amel_4.5|GB44984-RA	481	201	147	105	118	97	0.066437172	3.737769949	0.014854734	0.902994057	0.967343445	0	+
gnl|Amel_4.5|GB44985-RA	2657	1228	1408	518	816	487	-0.231173975	6.34795842	0.227034695	0.633731328	0.841563014	0	-
gnl|Amel_4.5|GB44986-RA	171	361	652	62	16	32	-2.273807085	3.931436646	8.20837969	0.004169737	0.059984354	0	-
gnl|Amel_4.5|GB44987-RA	1624	1204	1372	257	275	539	-0.705508449	5.923340685	1.746119936	0.186365255	0.489236499	0	-
gnl|Amel_4.5|GB44988-RA	97	56	32	42	73	138	1.833822556	2.722893589	7.599067379	0.00583985	0.075553859	0	+
gnl|Amel_4.5|GB44989-RA	0	12	3	6	5	5	1.145714253	-0.862326437	0.876834854	0.349070055	0.659392772	0	+
gnl|Amel_4.5|GB44990-RA	1431	2227	2884	896	500	449	-0.653910112	6.726890986	1.116773646	0.290614233	0.602897072	0	-
gnl|Amel_4.5|GB44991-RA	4317	826	382	144	3452	604	0.992714262	6.787511369	1.519912628	0.217632716	0.527141922	0	+
gnl|Amel_4.5|GB44992-RA	312	90	79	85	125	69	0.678063642	3.226993565	1.379471098	0.240191259	0.550951756	0	+
gnl|Amel_4.5|GB44994-RA	23074	20554	19629	6537	5413	3864	-0.735035238	9.830863604	1.864035057	0.172159818	0.469617036	0	-
gnl|Amel_4.5|GB44995-RA	30	22	16	10	0	4	-0.790214508	0.119313264	0.617107489	0.432124196	0.721019983	0	-
gnl|Amel_4.5|GB44996-RA	4312	1608	4231	1145	2249	2165	0.332640921	7.674935496	0.347844332	0.555335945	0.795306716	0	+
gnl|Amel_4.5|GB44997-RA	364	40	22	24	290	152	1.687470939	3.513092912	4.163296113	0.041308942	0.230523003	0	+
